Unnamed: 0.1,Unnamed: 0,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD_SCENARIO,transaction_type,Merged Fraud,Month
565447,565447,565447,2023-02-28 18:47:28,647,7629,183.48,5078848,58,Legitimate Transaction,0,Legitimate Transaction,2
588788,588788,588788,2023-03-03 10:20:40,2559,2539,931.3,5307640,61,Legitimate Transaction,0,Legitimate Transaction,3
1326278,1326278,1326278,2023-05-19 10:03:24,2413,8409,888.9,11959404,138,Legitimate Transaction,0,Legitimate Transaction,5
1690491,1690491,1690491,2023-06-26 09:31:29,2724,5439,625.62,15240689,176,Legitimate Transaction,0,Legitimate Transaction,6
540323,540323,540323,2023-02-26 09:07:41,1567,3994,468.74,4871261,56,Legitimate Transaction,0,Legitimate Transaction,2
1423294,1423294,1423294,2023-05-29 11:35:31,238,1047,227.23,12828931,148,Legitimate Transaction,0,Legitimate Transaction,5
755594,755594,755594,2023-03-20 16:07:23,4339,6545,778.12,6797243,78,Legitimate Transaction,0,Legitimate Transaction,3
1684052,1684052,1684052,2023-06-25 14:03:44,4535,9529,191.24,15170624,175,Legitimate Transaction,0,Legitimate Transaction,6
828352,828352,828352,2023-03-28 10:22:01,4953,4434,1298.51,7467721,86,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
363585,363585,363585,2023-02-07 18:09:28,3001,8683,1297.36,3262168,37,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
838620,838620,838620,2023-03-29 11:27:22,3067,901,431.26,7558042,87,Legitimate Transaction,0,Legitimate Transaction,3
861327,861327,861327,2023-03-31 16:57:33,4349,518,1107.59,7750653,89,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
96250,96250,96250,2023-01-11 03:30:51,3161,3837,961.54,876651,10,Legitimate Transaction,0,Legitimate Transaction,1
383193,383193,383193,2023-02-09 19:09:39,3052,6401,475.19,3438579,39,Legitimate Transaction,0,Legitimate Transaction,2
1216240,1216240,1216240,2023-05-07 17:55:22,4783,3536,820.18,10950922,126,Legitimate Transaction,0,Legitimate Transaction,5
1686029,1686029,1686029,2023-06-25 17:37:00,3320,4695,450.4,15183420,175,Legitimate Transaction,0,Legitimate Transaction,6
249226,249226,249226,2023-01-26 21:38:56,1821,2778,2565.28,2237936,25,Fraudulent Transaction Internet,1,Fraudulent Transaction,1
1279650,1279650,1279650,2023-05-14 11:41:24,183,3389,559.22,11533284,133,Legitimate Transaction,0,Legitimate Transaction,5
1056216,1056216,1056216,2023-04-21 06:25:00,2115,339,613.82,9527100,110,Legitimate Transaction,0,Legitimate Transaction,4
101277,101277,101277,2023-01-11 12:51:25,2153,1534,851.01,910285,10,Legitimate Transaction,0,Legitimate Transaction,1
442359,442359,442359,2023-02-16 04:50:36,2653,8536,645.37,3991836,46,Legitimate Transaction,0,Legitimate Transaction,2
1073353,1073353,1073353,2023-04-22 19:39:42,3700,3024,681.99,9661182,111,Legitimate Transaction,0,Legitimate Transaction,4
1178886,1178886,1178886,2023-05-03 20:53:27,3682,2615,681.89,10616007,122,Legitimate Transaction,0,Legitimate Transaction,5
1198770,1198770,1198770,2023-05-06 02:53:59,2562,3659,1009.34,10810439,125,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
428938,428938,428938,2023-02-14 14:46:19,1896,7440,219.66,3854779,44,Legitimate Transaction,0,Legitimate Transaction,2
132979,132979,132979,2023-01-14 17:43:21,2791,3447,88.92,1187001,13,Legitimate Transaction,0,Legitimate Transaction,1
439385,439385,439385,2023-02-15 16:04:34,4961,1583,1061.97,3945874,45,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
329368,329368,329368,2023-02-04 09:20:04,1581,3918,531.94,2971204,34,Legitimate Transaction,0,Legitimate Transaction,2
698837,698837,698837,2023-03-14 17:56:39,4536,9227,603.39,6285399,72,Legitimate Transaction,0,Legitimate Transaction,3
30139,30139,30139,2023-01-04 06:14:56,1427,6358,253.74,281696,3,Legitimate Transaction,0,Legitimate Transaction,1
1658698,1658698,1658698,2023-06-23 02:24:41,3006,1758,64.71,14955881,173,Legitimate Transaction,0,Legitimate Transaction,6
1249858,1249858,1249858,2023-05-11 09:57:04,4,3279,608.0,11267824,130,Legitimate Transaction,0,Legitimate Transaction,5
554791,554791,554791,2023-02-27 16:29:00,1094,1418,1364.07,4984140,57,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
1738724,1738724,1738724,2023-07-01 10:22:55,426,6500,306.62,15675775,181,Legitimate Transaction,0,Legitimate Transaction,7
374584,374584,374584,2023-02-09 02:28:17,3529,2025,319.31,3378497,39,Legitimate Transaction,0,Legitimate Transaction,2
971554,971554,971554,2023-04-12 09:03:37,3763,9048,428.85,8759017,101,Legitimate Transaction,0,Legitimate Transaction,4
1745298,1745298,1745298,2023-07-02 04:45:01,2767,276,92.19,15741901,182,Legitimate Transaction,0,Legitimate Transaction,7
717392,717392,717392,2023-03-16 16:25:33,6,6574,209.54,6452733,74,Legitimate Transaction,0,Legitimate Transaction,3
1130910,1130910,1130910,2023-04-28 20:40:02,156,2739,1170.05,10183202,117,Fraudulent Transaction Internet,1,Fraudulent Transaction,4
477972,477972,477972,2023-02-19 15:57:00,1931,7031,504.02,4291020,49,Legitimate Transaction,0,Legitimate Transaction,2
655996,655996,655996,2023-03-10 10:35:48,418,4711,523.54,5913348,68,Legitimate Transaction,0,Legitimate Transaction,3
192454,192454,192454,2023-01-21 04:54:32,1656,4018,235.3,1745672,20,Legitimate Transaction,0,Legitimate Transaction,1
1440887,1440887,1440887,2023-05-31 09:26:11,1820,7405,434.48,12993971,150,Legitimate Transaction,0,Legitimate Transaction,5
44851,44851,44851,2023-01-05 14:21:26,910,2027,434.78,397286,4,Legitimate Transaction,0,Legitimate Transaction,1
37852,37852,37852,2023-01-04 20:25:42,3426,5048,33.37,332742,3,Legitimate Transaction,0,Legitimate Transaction,1
477140,477140,477140,2023-02-19 14:33:14,1042,8563,796.23,4285994,49,Legitimate Transaction,0,Legitimate Transaction,2
370248,370248,370248,2023-02-08 13:04:40,1469,2529,1080.76,3330280,38,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
1607645,1607645,1607645,2023-06-17 15:16:48,3297,3001,69.34,14483808,167,Legitimate Transaction,0,Legitimate Transaction,6
517900,517900,517900,2023-02-23 21:33:58,3485,4883,97.75,4656838,53,Legitimate Transaction,0,Legitimate Transaction,2
1311703,1311703,1311703,2023-05-17 16:45:54,1975,5915,52.93,11810754,136,Legitimate Transaction,0,Legitimate Transaction,5
67306,67306,67306,2023-01-08 03:03:06,4773,6386,931.55,615786,7,Legitimate Transaction,0,Legitimate Transaction,1
1731415,1731415,1731415,2023-06-30 13:42:47,4631,2350,250.79,15601367,180,Legitimate Transaction,0,Legitimate Transaction,6
553596,553596,553596,2023-02-27 14:20:49,3734,654,214.43,4976449,57,Legitimate Transaction,0,Legitimate Transaction,2
1595884,1595884,1595884,2023-06-16 11:56:41,3654,6301,28.27,14385401,166,Legitimate Transaction,0,Legitimate Transaction,6
1601958,1601958,1601958,2023-06-17 05:58:10,1371,8097,1364.44,14450290,167,Fraudulent Transaction Internet,1,Fraudulent Transaction,6
676402,676402,676402,2023-03-12 12:22:44,1029,9805,923.52,6092564,70,Legitimate Transaction,0,Legitimate Transaction,3
167023,167023,167023,2023-01-18 11:01:03,125,9458,811.49,1508463,17,Legitimate Transaction,0,Legitimate Transaction,1
1107665,1107665,1107665,2023-04-26 12:37:16,4754,3905,950.38,9981436,115,Legitimate Transaction,0,Legitimate Transaction,4
822838,822838,822838,2023-03-27 16:44:16,260,7926,717.02,7404256,85,Fraudulent Transaction DAB,1,Fraudulent Transaction,3
1367333,1367333,1367333,2023-05-23 13:52:15,2882,6120,239.91,12318735,142,Legitimate Transaction,0,Legitimate Transaction,5
1632720,1632720,1632720,2023-06-20 09:49:04,687,1818,465.61,14723344,170,Legitimate Transaction,0,Legitimate Transaction,6
491261,491261,491261,2023-02-21 06:28:17,4198,9001,463.65,4429697,51,Legitimate Transaction,0,Legitimate Transaction,2
1723648,1723648,1723648,2023-06-29 16:36:34,4672,2671,504.74,15525394,179,Legitimate Transaction,0,Legitimate Transaction,6
300994,300994,300994,2023-02-01 09:55:52,2656,6595,187.5,2714152,31,Legitimate Transaction,0,Legitimate Transaction,2
54028,54028,54028,2023-01-06 13:48:49,1966,5157,714.01,481729,5,Legitimate Transaction,0,Legitimate Transaction,1
557945,557945,557945,2023-02-28 05:55:50,3453,5429,192.59,5032550,58,Legitimate Transaction,0,Legitimate Transaction,2
1708307,1708307,1708307,2023-06-28 07:24:27,2664,3881,1115.75,15405867,178,Fraudulent Transaction Internet,1,Fraudulent Transaction,6
453029,453029,453029,2023-02-17 07:09:16,4898,3842,333.47,4086556,47,Legitimate Transaction,0,Legitimate Transaction,2
102095,102095,102095,2023-01-11 14:00:20,2454,5449,48.16,914420,10,Legitimate Transaction,0,Legitimate Transaction,1
427393,427393,427393,2023-02-14 12:26:11,984,1855,86.0,3846371,44,Legitimate Transaction,0,Legitimate Transaction,2
1232814,1232814,1232814,2023-05-09 13:23:27,603,3003,586.46,11107407,128,Legitimate Transaction,0,Legitimate Transaction,5
333914,333914,333914,2023-02-04 16:22:02,1013,4641,101.4,2996522,34,Legitimate Transaction,0,Legitimate Transaction,2
1276888,1276888,1276888,2023-05-14 07:18:03,489,7639,432.27,11517483,133,Legitimate Transaction,0,Legitimate Transaction,5
1215860,1215860,1215860,2023-05-07 17:00:56,4353,387,121.41,10947656,126,Legitimate Transaction,0,Legitimate Transaction,5
900410,900410,900410,2023-04-04 17:47:35,4069,1513,1142.75,8099255,93,Fraudulent Transaction Internet,1,Fraudulent Transaction,4
1157328,1157328,1157328,2023-05-01 15:11:42,1667,2304,82.62,10422702,120,Legitimate Transaction,0,Legitimate Transaction,5
157809,157809,157809,2023-01-17 11:38:28,517,8537,79.86,1424308,16,Legitimate Transaction,0,Legitimate Transaction,1
1632547,1632547,1632547,2023-06-20 09:33:58,2369,8456,804.86,14722438,170,Legitimate Transaction,0,Legitimate Transaction,6
156862,156862,156862,2023-01-17 10:18:20,1826,2243,976.88,1419500,16,Legitimate Transaction,0,Legitimate Transaction,1
1327984,1327984,1327984,2023-05-19 12:31:11,1186,814,547.32,11968271,138,Legitimate Transaction,0,Legitimate Transaction,5
809814,809814,809814,2023-03-26 11:18:43,3564,1070,1675.76,7298323,84,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
517234,517234,517234,2023-02-23 18:48:58,561,9892,880.58,4646938,53,Legitimate Transaction,0,Legitimate Transaction,2
1355683,1355683,1355683,2023-05-22 10:54:32,4101,2498,127.22,12221672,141,Legitimate Transaction,0,Legitimate Transaction,5
289014,289014,289014,2023-01-31 05:15:00,195,5640,1776.02,2610900,30,Fraudulent Transaction Internet,1,Fraudulent Transaction,1
1292961,1292961,1292961,2023-05-15 17:47:49,3991,7555,32.12,11641669,134,Legitimate Transaction,0,Legitimate Transaction,5
339353,339353,339353,2023-02-05 10:04:01,3395,384,147.36,3060241,35,Legitimate Transaction,0,Legitimate Transaction,2
1563170,1563170,1563170,2023-06-13 04:47:08,2919,4103,903.74,14100428,163,Legitimate Transaction,0,Legitimate Transaction,6
1484954,1484954,1484954,2023-06-04 20:15:40,304,416,649.35,13378540,154,Legitimate Transaction,0,Legitimate Transaction,6
981965,981965,981965,2023-04-13 10:28:14,4777,5004,555.53,8850494,102,Legitimate Transaction,0,Legitimate Transaction,4
113945,113945,113945,2023-01-12 18:36:42,1611,6006,569.34,1017402,11,Legitimate Transaction,0,Legitimate Transaction,1
1665577,1665577,1665577,2023-06-23 15:23:42,1548,261,1510.54,15002622,173,Fraudulent Transaction Internet,1,Fraudulent Transaction,6
1576888,1576888,1576888,2023-06-14 12:19:45,260,5965,423.74,14213985,164,Legitimate Transaction,0,Legitimate Transaction,6
155526,155526,155526,2023-01-17 08:06:01,4055,2993,85.78,1411561,16,Legitimate Transaction,0,Legitimate Transaction,1
625115,625115,625115,2023-03-07 07:03:20,2286,1364,141.52,5641400,65,Legitimate Transaction,0,Legitimate Transaction,3
16775,16775,16775,2023-01-02 15:43:55,759,2222,433.63,143035,1,Legitimate Transaction,0,Legitimate Transaction,1
1731554,1731554,1731554,2023-06-30 13:55:40,111,3134,1054.4,15602140,180,Fraudulent Transaction Internet,1,Fraudulent Transaction,6
1010633,1010633,1010633,2023-04-16 10:26:36,2785,897,1027.53,9109596,105,Fraudulent Transaction Internet,1,Fraudulent Transaction,4
1316931,1316931,1316931,2023-05-18 10:08:57,2033,9367,427.45,11873337,137,Legitimate Transaction,0,Legitimate Transaction,5
1500773,1500773,1500773,2023-06-06 13:19:49,4040,7798,189.55,13526389,156,Legitimate Transaction,0,Legitimate Transaction,6
1499299,1499299,1499299,2023-06-06 11:17:30,1279,8609,38.45,13519050,156,Legitimate Transaction,0,Legitimate Transaction,6
957371,957371,957371,2023-04-10 16:30:19,2856,689,661.87,8613019,99,Legitimate Transaction,0,Legitimate Transaction,4
224611,224611,224611,2023-01-24 10:35:33,3342,1379,882.68,2025333,23,Legitimate Transaction,0,Legitimate Transaction,1
1096184,1096184,1096184,2023-04-25 09:37:29,3277,5154,206.89,9884249,114,Legitimate Transaction,0,Legitimate Transaction,4
1197950,1197950,1197950,2023-05-05 20:33:28,2699,8129,403.29,10787608,124,Legitimate Transaction,0,Legitimate Transaction,5
1168728,1168728,1168728,2023-05-02 18:35:05,4226,6751,324.12,10521305,121,Legitimate Transaction,0,Legitimate Transaction,5
270214,270214,270214,2023-01-29 06:46:22,354,7442,227.02,2443582,28,Legitimate Transaction,0,Legitimate Transaction,1
909315,909315,909315,2023-04-05 16:19:41,1671,1757,389.11,8180381,94,Legitimate Transaction,0,Legitimate Transaction,4
1551371,1551371,1551371,2023-06-11 17:53:56,1308,4329,319.81,13974836,161,Legitimate Transaction,0,Legitimate Transaction,6
1244192,1244192,1244192,2023-05-10 15:55:50,1877,2342,1333.01,11202950,129,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
499187,499187,499187,2023-02-21 21:58:06,4989,9690,674.05,4485486,51,Legitimate Transaction,0,Legitimate Transaction,2
267489,267489,267489,2023-01-28 18:15:30,1282,2794,138.36,2398530,27,Legitimate Transaction,0,Legitimate Transaction,1
1338706,1338706,1338706,2023-05-20 14:20:06,376,7807,1433.15,12061206,139,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
1230588,1230588,1230588,2023-05-09 10:16:23,4796,9186,1165.62,11096183,128,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
719731,719731,719731,2023-03-17 03:22:50,58,7765,308.81,6492170,75,Legitimate Transaction,0,Legitimate Transaction,3
951177,951177,951177,2023-04-10 06:23:29,671,9433,223.53,8576609,99,Legitimate Transaction,0,Legitimate Transaction,4
1497250,1497250,1497250,2023-06-06 07:57:18,2470,8444,173.32,13507038,156,Legitimate Transaction,0,Legitimate Transaction,6
1143860,1143860,1143860,2023-04-30 09:30:42,594,7977,529.7,10315842,119,Legitimate Transaction,0,Legitimate Transaction,4
512570,512570,512570,2023-02-23 10:43:28,1562,1913,578.42,4617808,53,Legitimate Transaction,0,Legitimate Transaction,2
983850,983850,983850,2023-04-13 13:07:28,4996,240,37.4,8860048,102,Legitimate Transaction,0,Legitimate Transaction,4
1027643,1027643,1027643,2023-04-18 06:57:08,1597,9845,1633.2,9269828,107,Fraudulent Transaction Internet,1,Fraudulent Transaction,4
461256,461256,461256,2023-02-18 02:51:17,348,9504,829.72,4157477,48,Legitimate Transaction,0,Legitimate Transaction,2
602442,602442,602442,2023-03-04 16:32:01,2140,2814,136.36,5416321,62,Legitimate Transaction,0,Legitimate Transaction,3
435273,435273,435273,2023-02-15 10:03:29,4900,8241,764.49,3924209,45,Legitimate Transaction,0,Legitimate Transaction,2
1152222,1152222,1152222,2023-05-01 07:20:54,4825,8854,1072.08,10394454,120,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
81915,81915,81915,2023-01-09 12:54:31,798,3710,985.71,737671,8,Legitimate Transaction,0,Legitimate Transaction,1
17649,17649,17649,2023-01-02 17:31:58,4253,9335,767.21,149518,1,Legitimate Transaction,0,Legitimate Transaction,1
696789,696789,696789,2023-03-14 14:05:54,2425,4728,1004.89,6271554,72,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
987626,987626,987626,2023-04-13 21:40:25,3560,7602,183.33,8890825,102,Legitimate Transaction,0,Legitimate Transaction,4
554429,554429,554429,2023-02-27 15:42:55,2843,2113,110.96,4981375,57,Legitimate Transaction,0,Legitimate Transaction,2
416482,416482,416482,2023-02-13 10:32:00,4458,9779,435.2,3753120,43,Legitimate Transaction,0,Legitimate Transaction,2
966334,966334,966334,2023-04-11 15:32:54,3314,3967,985.55,8695974,100,Legitimate Transaction,0,Legitimate Transaction,4
727664,727664,727664,2023-03-17 18:23:53,4782,2118,1157.42,6546233,75,Fraudulent Transaction Internet,1,Fraudulent Transaction,3
509283,509283,509283,2023-02-23 03:40:37,3793,740,660.61,4592437,53,Legitimate Transaction,0,Legitimate Transaction,2
152049,152049,152049,2023-01-16 18:03:21,1951,8434,379.88,1361001,15,Legitimate Transaction,0,Legitimate Transaction,1
43885,43885,43885,2023-01-05 12:53:34,3902,4046,63.56,392014,4,Legitimate Transaction,0,Legitimate Transaction,1
1282584,1282584,1282584,2023-05-14 16:15:28,4453,3263,524.67,11549728,133,Legitimate Transaction,0,Legitimate Transaction,5
1234033,1234033,1234033,2023-05-09 15:13:08,3396,7847,164.03,11113988,128,Legitimate Transaction,0,Legitimate Transaction,5
1048378,1048378,1048378,2023-04-20 09:51:58,1034,9199,18554.25,9453118,109,Fraudulent Transaction retailer,1,Fraudulent Transaction,4
1314407,1314407,1314407,2023-05-18 05:14:40,3716,7470,603.85,11855680,137,Legitimate Transaction,0,Legitimate Transaction,5
1075898,1075898,1075898,2023-04-23 07:24:25,2006,1734,319.72,9703465,112,Legitimate Transaction,0,Legitimate Transaction,4
92183,92183,92183,2023-01-10 13:49:51,645,6784,1007.55,827391,9,Fraudulent Transaction Internet,1,Fraudulent Transaction,1
829829,829829,829829,2023-03-28 12:26:29,4173,4472,525.38,7475189,86,Legitimate Transaction,0,Legitimate Transaction,3
941669,941669,941669,2023-04-09 06:25:05,4885,4496,586.02,8490305,98,Legitimate Transaction,0,Legitimate Transaction,4
1520352,1520352,1520352,2023-06-08 14:05:31,3433,6614,961.97,13701931,158,Legitimate Transaction,0,Legitimate Transaction,6
1486845,1486845,1486845,2023-06-05 06:25:49,1212,1140,1.51,13415149,155,Legitimate Transaction,0,Legitimate Transaction,6
1046819,1046819,1046819,2023-04-20 07:04:34,2833,4064,282.51,9443074,109,Legitimate Transaction,0,Legitimate Transaction,4
31806,31806,31806,2023-01-04 09:24:05,4051,4236,714.6,293045,3,Legitimate Transaction,0,Legitimate Transaction,1
882128,882128,882128,2023-04-02 21:04:03,1252,8094,612.91,7938243,91,Legitimate Transaction,0,Legitimate Transaction,4
1254514,1254514,1254514,2023-05-11 17:10:10,2759,833,42.06,11293810,130,Legitimate Transaction,0,Legitimate Transaction,5
620001,620001,620001,2023-03-06 13:53:40,359,5486,716.4,5579620,64,Legitimate Transaction,0,Legitimate Transaction,3
1244900,1244900,1244900,2023-05-10 17:20:02,2700,4932,225.1,11208002,129,Legitimate Transaction,0,Legitimate Transaction,5
970714,970714,970714,2023-04-12 07:35:27,3339,9174,165.29,8753727,101,Legitimate Transaction,0,Legitimate Transaction,4
138621,138621,138621,2023-01-15 11:24:05,3919,6107,199.93,1250645,14,Legitimate Transaction,0,Legitimate Transaction,1
1149942,1149942,1149942,2023-04-30 20:37:27,2657,4146,306.0,10355847,119,Legitimate Transaction,0,Legitimate Transaction,4
1568010,1568010,1568010,2023-06-13 13:19:26,4876,6830,285.59,14131166,163,Legitimate Transaction,0,Legitimate Transaction,6
733600,733600,733600,2023-03-18 11:57:21,2859,2405,900.72,6609441,76,Legitimate Transaction,0,Legitimate Transaction,3
90083,90083,90083,2023-01-10 10:50:00,968,2863,527.81,816600,9,Legitimate Transaction,0,Legitimate Transaction,1
787961,787961,787961,2023-03-24 06:57:10,1951,690,529.76,7109830,82,Legitimate Transaction,0,Legitimate Transaction,3
1261441,1261441,1261441,2023-05-12 12:53:09,1650,9594,8.09,11364789,131,Legitimate Transaction,0,Legitimate Transaction,5
397993,397993,397993,2023-02-11 11:25:26,4603,6399,129.41,3583526,41,Legitimate Transaction,0,Legitimate Transaction,2
765279,765279,765279,2023-03-21 16:15:53,3267,6215,477.76,6884153,79,Legitimate Transaction,0,Legitimate Transaction,3
1507787,1507787,1507787,2023-06-07 09:38:58,2735,7794,715.54,13599538,157,Legitimate Transaction,0,Legitimate Transaction,6
1061003,1061003,1061003,2023-04-21 14:03:34,1833,1236,822.17,9554614,110,Legitimate Transaction,0,Legitimate Transaction,4
1608928,1608928,1608928,2023-06-17 17:45:31,4639,7311,205.81,14492731,167,Legitimate Transaction,0,Legitimate Transaction,6
1636509,1636509,1636509,2023-06-20 15:22:30,2912,3500,123.83,14743350,170,Legitimate Transaction,0,Legitimate Transaction,6
543272,543272,543272,2023-02-26 13:21:38,2921,5382,452.24,4886498,56,Legitimate Transaction,0,Legitimate Transaction,2
1443366,1443366,1443366,2023-05-31 13:05:42,1297,7308,323.88,13007142,150,Legitimate Transaction,0,Legitimate Transaction,5
1041938,1041938,1041938,2023-04-19 14:14:25,3861,3538,132.17,9382465,108,Legitimate Transaction,0,Legitimate Transaction,4
1605232,1605232,1605232,2023-06-17 11:37:29,1777,7996,202.56,14470649,167,Legitimate Transaction,0,Legitimate Transaction,6
79970,79970,79970,2023-01-09 10:12:46,855,8896,362.24,727966,8,Legitimate Transaction,0,Legitimate Transaction,1
100674,100674,100674,2023-01-11 12:01:26,1531,3439,176.23,907286,10,Legitimate Transaction,0,Legitimate Transaction,1
1420131,1420131,1420131,2023-05-29 06:17:03,502,8352,391.08,12809823,148,Legitimate Transaction,0,Legitimate Transaction,5
1391886,1391886,1391886,2023-05-26 07:29:47,493,2226,5.03,12554987,145,Legitimate Transaction,0,Legitimate Transaction,5
1478867,1478867,1478867,2023-06-04 09:26:10,1909,6310,1763.81,13339570,154,Fraudulent Transaction Internet,1,Fraudulent Transaction,6
914879,914879,914879,2023-04-06 10:05:53,2644,3874,498.87,8244353,95,Legitimate Transaction,0,Legitimate Transaction,4
1461633,1461633,1461633,2023-06-02 12:06:39,1802,1450,654.44,13176399,152,Legitimate Transaction,0,Legitimate Transaction,6
1105753,1105753,1105753,2023-04-26 10:00:45,1099,4836,10.63,9972045,115,Legitimate Transaction,0,Legitimate Transaction,4
1139109,1139109,1139109,2023-04-29 16:55:04,3102,1018,31.42,10256104,118,Legitimate Transaction,0,Legitimate Transaction,4
27926,27926,27926,2023-01-03 18:52:17,1534,5939,314.92,240737,2,Legitimate Transaction,0,Legitimate Transaction,1
512242,512242,512242,2023-02-23 10:16:33,2901,1224,279.34,4616193,53,Legitimate Transaction,0,Legitimate Transaction,2
431694,431694,431694,2023-02-14 23:00:52,3468,4657,533.86,3884452,44,Legitimate Transaction,0,Legitimate Transaction,2
1106169,1106169,1106169,2023-04-26 10:34:25,3101,8361,406.52,9974065,115,Legitimate Transaction,0,Legitimate Transaction,4
1744595,1744595,1744595,2023-07-02 01:04:35,498,9362,279.47,15728675,182,Legitimate Transaction,0,Legitimate Transaction,7
1184379,1184379,1184379,2023-05-04 12:23:50,2828,5226,632.04,10671830,123,Legitimate Transaction,0,Legitimate Transaction,5
239080,239080,239080,2023-01-25 18:55:35,1139,8920,323.15,2141735,24,Legitimate Transaction,0,Legitimate Transaction,1
1445575,1445575,1445575,2023-05-31 17:00:40,218,3042,323.18,13021240,150,Legitimate Transaction,0,Legitimate Transaction,5
1633321,1633321,1633321,2023-06-20 10:43:50,4418,7703,101.05,14726630,170,Legitimate Transaction,0,Legitimate Transaction,6
481022,481022,481022,2023-02-20 04:35:03,1239,9860,1311.38,4336503,50,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
529565,529565,529565,2023-02-25 07:12:47,542,3781,75.74,4777967,55,Legitimate Transaction,0,Legitimate Transaction,2
1319884,1319884,1319884,2023-05-18 14:30:29,1788,7171,2424.74,11889029,137,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
1430300,1430300,1430300,2023-05-30 07:37:19,2133,5923,907.97,12901039,149,Legitimate Transaction,0,Legitimate Transaction,5
1110301,1110301,1110301,2023-04-26 16:52:32,3677,765,34.78,9996752,115,Legitimate Transaction,0,Legitimate Transaction,4
807588,807588,807588,2023-03-26 07:44:35,1551,212,306.19,7285475,84,Legitimate Transaction,0,Legitimate Transaction,3
714627,714627,714627,2023-03-16 12:09:41,1551,4401,430.2,6437381,74,Legitimate Transaction,0,Legitimate Transaction,3
1163317,1163317,1163317,2023-05-02 09:45:45,2247,7602,540.49,10489545,121,Legitimate Transaction,0,Legitimate Transaction,5
3516,3516,3516,2023-01-01 10:15:55,223,6181,549.27,36955,0,Legitimate Transaction,0,Legitimate Transaction,1
64666,64666,64666,2023-01-07 15:31:54,735,7547,852.24,574314,6,Legitimate Transaction,0,Legitimate Transaction,1
363150,363150,363150,2023-02-07 17:06:01,2891,7500,1291.2,3258361,37,Fraudulent Transaction Internet,1,Fraudulent Transaction,2
1716840,1716840,1716840,2023-06-29 04:50:37,854,6261,408.55,15483037,179,Legitimate Transaction,0,Legitimate Transaction,6
909260,909260,909260,2023-04-05 16:14:48,100,390,48.96,8180088,94,Legitimate Transaction,0,Legitimate Transaction,4
1522574,1522574,1522574,2023-06-08 18:10:43,1707,8064,468.35,13716643,158,Legitimate Transaction,0,Legitimate Transaction,6
649641,649641,649641,2023-03-09 15:25:38,2796,3058,157.18,5844338,67,Legitimate Transaction,0,Legitimate Transaction,3
1239709,1239709,1239709,2023-05-10 09:19:05,3658,545,779.41,11179145,129,Legitimate Transaction,0,Legitimate Transaction,5
1253859,1253859,1253859,2023-05-11 15:53:14,3820,3622,988.05,11289194,130,Legitimate Transaction,0,Legitimate Transaction,5
1489428,1489428,1489428,2023-06-05 10:51:50,4736,6247,292.19,13431110,155,Legitimate Transaction,0,Legitimate Transaction,6
1113509,1113509,1113509,2023-04-27 06:30:40,4322,7615,32.62,10045840,116,Legitimate Transaction,0,Legitimate Transaction,4
1165069,1165069,1165069,2023-05-02 12:19:51,4998,4149,2106.03,10498791,121,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
783633,783633,783633,2023-03-23 14:56:19,2233,9241,263.62,7052179,81,Legitimate Transaction,0,Legitimate Transaction,3
54605,54605,54605,2023-01-06 14:42:35,1708,5480,507.54,484955,5,Legitimate Transaction,0,Legitimate Transaction,1
293874,293874,293874,2023-01-31 13:26:57,1098,7665,47.04,2640417,30,Legitimate Transaction,0,Legitimate Transaction,1
1440348,1440348,1440348,2023-05-31 08:31:24,4162,9862,1227.33,12990684,150,Fraudulent Transaction Internet,1,Fraudulent Transaction,5
696534,696534,696534,2023-03-14 13:42:29,4935,9991,31.75,6270149,72,Legitimate Transaction,0,Legitimate Transaction,3
1469027,1469027,1469027,2023-06-03 09:12:55,3787,3322,449.85,13252375,153,Legitimate Transaction,0,Legitimate Transaction,6
1681056,1681056,1681056,2023-06-25 09:45:49,2480,9529,218.52,15155149,175,Legitimate Transaction,0,Legitimate Transaction,6
1000498,1000498,1000498,2023-04-15 09:26:24,1326,5109,661.75,9019584,104,Legitimate Transaction,0,Legitimate Transaction,4
153925,153925,153925,2023-01-17 04:02:32,313,126,552.51,1396952,16,Legitimate Transaction,0,Legitimate Transaction,1
595277,595277,595277,2023-03-04 03:47:39,1281,1810,777.4,5370459,62,Legitimate Transaction,0,Legitimate Transaction,3
